cf,denominazione,sito,categoria,trovata,metodo,url,errore
03119540130,LARIO RETI HOLDING S.P.A.,https://www.larioreti.it,controllo_pubblico,SI,link_in_homepage,https://www.larioreti.it/societa-trasparente/,
13662331001,LAZIOCREA S.P.A.,https://www.laziocrea.it,controllo_pubblico,SI,link_in_homepage,https://laziocrea.portaletrasparenza.net/it/trasparenza/bandi-di-gara-e-contratti.html,
07868770012,LE SERRE SOCIETA' A RESPONSABILITA' LIMITATA CON UNICO SOCIO,https://www.leserre.org,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
05950941004,LAZIO INNOVA - SOCIETA' PER AZIONI,https://www.lazioinnova.it,controllo_pubblico,SI,link_in_homepage,https://www.lazioinnova.it/societa-trasparente/,
02110100126,LAVENO MOMBELLO S.R.L.,https://www.lavenomombellosrl.it,controllo_pubblico,SI,redirect,https://www.lavenomombellosrl.it/amministrazione-trasparente,
03074540927,ITS CITTA' METROPOLITANA S.C. A R.L.,https://www.itscittametropolitana.it,controllo_pubblico,NO,,,
08817580726,ISTITUTO TECNOLOGICO SUPERIORE ACADEMY PUGLIA MARKETING & DESIGN,https://www.itsacademypuma.it,controllo_pubblico,NO,,,timeout
00399810589,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO - SOCIETA' PER AZIONI   IN BREVE 'IPZS S.P.A',https://www.ipzs.it,controllo_pubblico,SI,path_diretto,https://www.ipzs.it/amministrazione-trasparente,
02430500245,LEGNAGO SERVIZI S.P.A. IN SIGLA LE.SE. S.P.A.,https://www.lesespa.it,controllo_pubblico,SI,link_in_homepage,https://www.lesespa.it/amministrazione-trasparente/,
03101050106,LIGURCAPITAL S.P.A. - SOCIETA' PER LA CAPITALIZZAZIONE DELLA     PICCOLA E MEDIA IMPRESA,https://www.ligurcapital.it,controllo_pubblico,SI,link_in_homepage,https://www.ligurcapital.it/societa-trasparente.html,
02994540108,LIGURIA DIGITALE S.P.A.,https://www.liguriadigitale.it,controllo_pubblico,SI,link_in_homepage,https://trasparenza.liguriadigitale.it/,
02328640301,LIGNANO SABBIADORO GESTIONI S.P.A.,https://www.lignanosabbiadoro.it,controllo_pubblico,SI,redirect,https://www.lignanosabbiadoro.it/amministrazione-trasparente,
94573100016,ISTITUTO TECNOLOGICO SUPERIORE PER LO SVILUPPO PROFESSIONALITA NEI SISTEMI ENERGIA CASA E AMBIENTE COSTRUITO SERVIZI ALLE IMPRESE E AGLI ENTI SENZA FI,https://www.its-energiapiemonte.it,controllo_pubblico,NO,,,timeout
90110860732,KYMA SERVIZI S.P.A.,https://www.kymaservizi.it,controllo_pubblico,NO,,,
04268260272,LIVENZA TAGLIAMENTO ACQUE S.P.A.,https://www.lta.it/home,controllo_pubblico,SI,link_in_homepage,https://www.lta.it/home/amministrazione-trasparente,
03540820275,JESOLO PATRIMONIO S.R.L.,https://www.jesolopatrimonio.it,controllo_pubblico,NO,,,timeout
02770891204,LEPIDA S.C.P.A.,https://www.lepida.net,controllo_pubblico,SI,link_in_homepage,https://trasparenza.lepida.net/,
01498300498,MARCIANA CIVITAS S.R.L.,https://www.comune marciana,controllo_pubblico,NO,,,connessione_rifiutata
02059030417,MARCHE MULTISERVIZI SPA,https://www.gruppomarchemultiservizi.it,controllo_pubblico,NO,,,
02331030227,LEDRO ENERGIA S.R.L.,https://www.ledroenergia.it,controllo_pubblico,NO,,,
01969730462,LUCCA RISCOSSIONI E SERVIZI S.R.L.,https://www.lrservizisrl.it,controllo_pubblico,SI,redirect,https://www.lrservizisrl.it/amministrazione-trasparente,
01958900035,MEDIO NOVARESE AMBIENTE S.P.A.,https://www.medionovareseambiente.com/index1.html,controllo_pubblico,SI,link_in_homepage,https://ammtrasp.medionovareseambiente.com/amministrazione-trasparente/bandi-di-concorso/,
01318780309,LIVENZA SERVIZI MOBILITA' S.R.L.,https://www.lsmsacile.it,controllo_pubblico,SI,redirect,https://www.lsmsacile.it/amministrazione-trasparente,
00675230247,MEDIO CHIAMPO SPA,https://mediochiampo.it,controllo_pubblico,SI,link_in_homepage,https://mediochiampo.portaletrasparenza.net/,
11744720159,MELEGNANO ENERGIA AMBIENTE S.P.A - IN BREVE   MEA S.P.A.,https://www.measpa.it,controllo_pubblico,SI,link_in_homepage,società trasparente,
01934370469,LUCCA PLUS SOCIETA' A RESPONSABILITA' LIMITATA ABBREVIABILE IN   LUCCA PLUS S.R.L.,https://www.luccaplus.it,controllo_pubblico,SI,link_in_homepage,https://www.luccaplus.it/trasparenza_post/bando-di-concorso-per-titoli-ed-esami-per-la-formazione-di-una-graduatoria-per-lassunzione-di-n-1-unita-di-personale-a-tempo-pieno-e-indeterminato-per-front-office-e-back-office-turistico-rilascio/,
02620080420,MARCHE TEATRO - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,https://www.marcheteatro.it,controllo_pubblico,SI,link_in_homepage,https://trasparenza.marcheteatro.it/,
02126380795,LAMEZIA MULTISERVIZI - S.P.A.,https://www.lameziamultiservizi.it,controllo_pubblico,NO,,,timeout
03368590984,METRO BRESCIA SOCIETA' A RESPONSABILITA' LIMITATA                IN ABBREVIATO'MB-S.R.L.',https://www.bresciamobilita.it/la-metropolitana-di-brescia,controllo_pubblico,NO,,,
12407720015,METRO HOLDING TORINO S.R.L.,https://metroholding.it,controllo_pubblico,SI,link_in_homepage,https://metroholding.it/societa-trasparente/,
03459080838,MESSINASERVIZI BENE COMUNE S.P.A.,https://www.messinaservizibenecomune.it,controllo_pubblico,SI,link_in_homepage,società trasparente,
03734100658,METELLIA SERVIZI S.R.L. SOCIETA' UNIPERSONALE IN SIGLA ME.SE.    S.R.L.,https://www.metelliaservizi.it,controllo_pubblico,SI,link_in_homepage,https://www.metelliaservizi.it/amministrazione-trasparente/,
13226890153,MILANO RISTORAZIONE S.P.A.,https://www.milanoristorazione.it,controllo_pubblico,NO,,,Server disconnected without sending a response.
02403960467,LUNIGIANA AMBIENTE S.R.L.,https://www.lunigianaambiente.it,controllo_pubblico,SI,link_in_homepage,https://lunigianaambiente.portaletrasparenza.net/it/trasparenza/bandi-di-gara-e-contratti.html,
03967900485,MERCAFIR S.C.P.A.,https://www.mercafir.it,controllo_pubblico,SI,link_in_homepage,https://mercafir.portaletrasparenza.net/it/trasparenza/informazioni-ambientali/report-di-sostenibilita.html,
03423780752,LUPIAE SERVIZI S.P.A.,https://www.lupiaeservizi.it,controllo_pubblico,SI,link_in_homepage,https://www.lupiaeservizi.it/amministrazione/accesso-rapido/trasparenza-amministrativa,
01742310152,MM S.P.A.,https://www.mmspa.eu,controllo_pubblico,NO,,,
02316570049,LANGHE ROERO LEADER GRUPPO DI AZIONE LOCALE SOCIETA' CONSORTILE ARESPONSABILITA' LIMITATA SIGLA DENOMINAZIONE:'LANGHE ROERO LEADER SOC. CONSORT. A R.L.' OPPURE 'G.A.L. LANGHE ROERO LEADER SOC. CONSORT. A R.L.' OPPURE         'G.A.L. LANGHE ROERO LEADER' OPPURE 'G.A.L. LANGHE ROERO',https://www.langheroeroleader.it,controllo_pubblico,NO,,,
01472990470,MONTECATINI PARCHEGGI & SERVIZI S.P.A.,https://www.montecatiniparcheggi.com,controllo_pubblico,NO,,,connessione_rifiutata
02778560041,MONDO ACQUA SPA,https://www.mondoacqua.com,controllo_pubblico,SI,link_in_homepage,https://www.mondoacqua.com/area-istituzionale/societa-trasparente/,
03189650876,MOSEMA SPA IN LIQUIDAZIONE,https://www.mosema.it,controllo_pubblico,NO,,,connessione_rifiutata
01243730411,MONTEFELTRO SERVIZI S.R.L.,https://www.montefeltroservizi.it,controllo_pubblico,SI,link_in_homepage,https://www.montefeltroservizi.it/amministrazione-trasparente.html,
09345600010,MILLERIVOLI SRL,https://www.millerivoli.it,controllo_pubblico,SI,link_in_homepage,https://www.millerivoli.it/wp-content/plugins/amministrazione-trasparente/includes/css/gutenberg-page-widget.css?ver=1760423202,
04498000266,MOBILITA' DI MARCA S.P.A.,https://www.mobilitadimarca.it,controllo_pubblico,SI,redirect,https://www.mobilitadimarca.it/amministrazione-trasparente,
00627050073,MONTEROSA S.P.A,https://www.monterosaspa.com,controllo_pubblico,SI,link_in_homepage,https://www.monterosaspa.com/societa_trasparente.aspx,
01887790341,MONTAGNA 2000 S.P.A.,https://www.montagna2000.com,controllo_pubblico,SI,link_in_homepage,https://www.montagna2000.com/societa-trasparente/,
02015070903,MULTISERVICE S.R.L. UNIPERSONALE,https://www.multiservicesrlloiripsp.it,controllo_pubblico,SI,redirect,https://www.multiservicesrlloiripsp.it/amministrazione-trasparente,
01770650909,MULTISS S.P.A.,https://www.multissspa.com,controllo_pubblico,SI,link_in_homepage,https://multissspa.portaletrasparenza.net,
01385890429,LORETO MULTISERVIZI S.R.L.,https://WWW.LORETOMULTISERVIZI.IT,controllo_pubblico,NO,,,timeout
02327710543,MINIMETRO' S.P.A.,https://www.minimetrospa.it,controllo_pubblico,SI,link_in_homepage,https://www.minimetrospa.it/societa-trasparente/,
00284210630,MOSTRA D'OLTREMARE S.P.A.,https://www.mostradoltremare.it,controllo_pubblico,SI,redirect,https://www.mostradoltremare.it/amministrazione-trasparente,
07063880962,LERETI S.P.A.,https://www.leretispa.it,controllo_pubblico,NO,,,
02204580423,JESISERVIZI S.R.L.,https://www.comune.jesi.an.it/Jesiservizi,controllo_pubblico,NO,,,
07577090637,NAPOLI  SERVIZI SPA,https://www.napoliservizi.com,controllo_pubblico,SI,link_in_homepage,https://napoliservizi.portaletrasparenza.net/,
02689470967,MONZA MOBILITA' S.R.L.,https://www.monzamobilita.it,controllo_pubblico,SI,redirect,https://www.monzamobilita.it/amministrazione-trasparente,
05225770725,MURGIA SVILUPPO SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,https://murgiasviluppo@pec.it,controllo_pubblico,SI,redirect,https://murgiasviluppo@pec.it/amministrazione-trasparente,
94015790309,NET - S.P.A.,https://netaziendapulita.it,controllo_pubblico,SI,link_in_homepage,https://netaziendapulita.it/la-net/amministrazione-trasparente/,
03000970164,NAVIGAZIONE LAGO D'ISEO S.R.L.,https://www.navigazionelagoiseo.it,controllo_pubblico,SI,link_in_homepage,https://navigazionelagoiseo.apps.ckube.it/pages/amministrazione_trasparente_v3_0/?a=227,
02080850742,NUOVA CARBINIA S.R.L.,https://www.carbinia.com,controllo_pubblico,NO,,,connessione_rifiutata
03842010120,NEUTALIA S.R.L,https://www.neutalia.it,controllo_pubblico,SI,link_in_homepage,https://www.neutalia.it/societa_trasparente,
04157000755,NUOVA SALENTO ENERGIA S.R.L.,https://www.nuovasalentoenergia.it,controllo_pubblico,SI,link_in_homepage,https://www.nuovasalentoenergia.it/amm-trasparente.asp,
00875480709,MOLISE VERSO IL 2000 S.R.L. - SOCIETA' CONSORTILE A R.L.,https://www.moliseversoil2000.it,controllo_pubblico,NO,,,
02595720216,NOI S.P.A. % NOI A.G.,https://www.noi.bz.it,controllo_pubblico,SI,redirect,https://www.noi.bz.it/amministrazione-trasparente,
02102310345,IT.CITY S.P.A,https://www.itcity.it,controllo_pubblico,SI,link_in_homepage,https://www.itcity.it/societa-trasparente,
07105121003,MULTISERVIZI CAERITE SPA,https://multiservizicaerite.it,controllo_pubblico,SI,redirect,https://multiservizicaerite.it/amministrazione-trasparente,
00637570458,NAUSICAA S.P.A.,https://www.nausicaacarrara.it,controllo_pubblico,SI,link_in_homepage,https://nausicaacarrara.portaletrasparenza.net/it,
05158460823,PALERMO AMBIENTE S.P.A. IN LIQUIDAZIONE,https://www.palermoambientespa.it,controllo_pubblico,NO,,,connessione_rifiutata
02071990424,OSIMO SERVIZI S.P.A,https://WWW.OSIMOSERVIZI.IT,controllo_pubblico,SI,link_in_homepage,http://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_marche/_societa___parko_spa_di_osimo,
14939431004,MINERVA SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,https://HTTPS://WWW.MINERVAMBIENTE.IT,controllo_pubblico,NO,,,timeout
00379980709,MOLISE DATI - SOCIETA' INFORMATICA MOLISANA  S.P.A.,https://www.molisedati.it,controllo_pubblico,NO,,,
01153570914,NUGORO S.P.A.,https://www.nugorospa.com,controllo_pubblico,SI,link_in_homepage,https://nugorospa.portaletrasparenza.net/,
00111860193,PADANIA ACQUE S.P.A.,https://www.padania-acque.it,controllo_pubblico,SI,link_in_homepage,https://padania-acque.portaletrasparenza.net/,
05822580964,PARCAM SRL,https://www.parcam.it,controllo_pubblico,SI,link_in_homepage,https://parcam.portaletrasparenza.net/,
01091280493,PARCHI VAL DI CORNIA SPA,https://www.parchivaldicornia.it,controllo_pubblico,SI,link_in_homepage,https://www.parchivaldicornia.it/societa-trasparente/disposizioni-generali/,
03757660968,"NED RETI DISTRIBUZIONE GAS S.R.L., IN BREVE 'NED S.R.L.'",https://www.nedweb.it,controllo_pubblico,SI,redirect,https://www.nedweb.it/amministrazione-trasparente,
01551730094,PARCO TECNOLOGICO VAL BORMIDA S.R.L. IN LIQUIDAZIONE,https://www.parcotecnologicovalbormida.filse.it,controllo_pubblico,SI,link_in_homepage,https://www.parcotecnologicovalbormida.filse.it/disposizioni-generali/piano-triennale-per-la-prevenzione-della-corruzione-e-della-trasparenza.html,
01938560222,PATRIMONIO DEL TRENTINO S.P.A.,https://www.patrimoniotn.it,controllo_pubblico,NO,,,
02346630342,PARMA INFRASTRUTTURE S.P.A.,https://www.parmainfrastrutture.it,controllo_pubblico,SI,link_in_homepage,https://www.parmainfrastrutture.it/amministrazione-trasparente/,
02373540240,PASUBIO TECNOLOGIA S.R.L.,https://www.pasubiotecnologia.it,controllo_pubblico,SI,link_in_homepage,https://pasubiotecnologia.it/societa-trasparente,
05447451005,MULTISERVIZI DEI CASTELLI DI MARINO S.P.A.,https://www.multiservizimarino.it,controllo_pubblico,NO,,,timeout
03216400212,MULTISERVIZI VIPITENO SRL % STADTWERKE STERZING GMBH,https://www.stevi.bz.it,controllo_pubblico,NO,,,timeout
03588060834,PATRIMONIO MESSINA S.P.A.,https://www.patrimoniomessina.it,controllo_pubblico,SI,redirect,https://www.patrimoniomessina.it/amministrazione-trasparente,
09702900011,PATRIMONIO CITTA' DI SETTIMO TORINESE S.R.L.,https://www.patrimoniosettimo.it,controllo_pubblico,SI,link_in_homepage,https://www.patrimoniosettimo.it/amministrazione-trasparente/,
01375230503,PATRIMONIO PISA S.R.L,https://www.patrimoniopisa.it,controllo_pubblico,SI,link_in_homepage,https://www.patrimoniopisa.it/societa-trasparente/,
01927750685,PESCARA MULTISERVICE S.R.L.,https://www.pescaraparcheggi.it,controllo_pubblico,NO,,,connessione_rifiutata
15376371009,PAGOPA S.P.A.,https://www.pagopa.it,controllo_pubblico,NO,,,
02566220212,NOTIZIARIO COMUNALE APPIANO-CALDARO S.R.L. %                     GEMEINDEBLATT EPPAN-KALTERN G.M.B.H.,https://www.gemeindeblatt-notiziario.eu,controllo_pubblico,NO,,,
01777750686,PESCARA ENERGIA S.P.A.,http://pescaraenergiaspa.it,controllo_pubblico,SI,redirect,http://pescaraenergiaspa.it/amministrazione-trasparente,
03391710617,PIGNATARO PATRIMONIO SRL,https://www.pignataropatrimonio.srl,controllo_pubblico,NO,,,connessione_rifiutata
03824010924,OPERE E INFRASTRUTTURE DELLA SARDEGNA S.R.L.,https://www.opereinfrastrutturesardegna.it,controllo_pubblico,NO,,,
01502360447,PICENO S. C. A R. L.,https://galpiceno.it,controllo_pubblico,SI,link_in_homepage,https://dev.galpiceno.it/amministrazione-strasparente/,
05081150582,NUCLECO - SOCIETA' PER L'ECOINGEGNERIA NUCLEARE - SOCIETA' PER AZIONI,https://www.nucleco.it,controllo_pubblico,NO,,,
02234900187,PAVIA ACQUE S.C.A R.L.,https://www.paviaacque.it,controllo_pubblico,SI,link_in_homepage,https://www.paviaacque.it/societa-trasparente/,
08872320018,PEGASO 03 S.R.L.,https://www.pegaso03.it,controllo_pubblico,SI,redirect,https://www.pegaso03.it/amministrazione-trasparente,
00035130079,PILA - SOCIETA' PER AZIONI,https://www.pila.it,controllo_pubblico,SI,redirect,https://www.pila.it/amministrazione-trasparente,
03809980265,OSPEDALE RIABILITATIVO DI ALTA SPECIALIZZAZIONE S.P.A.,https://www.ospedalemotta.it,controllo_pubblico,NO,,,timeout
02354140424,PLURISERVIZI FIDARDENSE SRL,https://www.pluriservizifidardense.it,controllo_pubblico,SI,link_in_homepage,https://www.pluriservizifidardense.it/wp-content/plugins/amministrazione-trasparente/includes/css/gutenberg-page-widget.css?ver=1774353384,
01708200389,PATRIMONIO COPPARO S.R.L.,https://www.patrimoniocopparo.it,controllo_pubblico,NO,,,
01662720497,PORT SECURITY PIOMBINO S.R.L.U.,https://www.portsecuritypiombino.it,controllo_pubblico,SI,link_in_homepage,https://portsecuritypiombino.portaletrasparenza.net/it/trasparenza/selezione-del-personale/reclutamento-del-personale/bandi-e-avvisi-di-selezione-attivi-per-i-quali-non-e-piu-possibile-presentare-la-domanda-di-partecipazione.html,
01693280909,PORTO CONTE RICERCHE SOCIETA' A RESPONSABILITA' LIMITATA         PUO' FAR USO DELLA DENOMINAZIONE ABBREVIATA 'PCR S.R.L.',https://www.portocontericerche.it,controllo_pubblico,SI,link_in_homepage,https://www.portocontericerche.it/it/chi-siamo/societa-trasparente,
01540820444,PICENAMBIENTE S.P.A.,https://www.picenambiente.it,controllo_pubblico,SI,link_in_homepage,https://www.picenambiente.it/amministrazione-trasparente/,
01243150297,POLESINE TLC S.R.L.,https://www.polesinetlc.it,controllo_pubblico,SI,path_diretto,https://www.polesinetlc.it/amministrazione-trasparente,
97103880585,POSTE ITALIANE - SOCIETA' PER AZIONI,https://www.poste.it,controllo_pubblico,SI,link_in_homepage,https://postepay.poste.it/poste-energia-trasparente-e-prevedibile,
01707050504,PISAMO - AZIENDA PER LA MOBILITA' S.R.L.,https://www.pisamo.it,controllo_pubblico,SI,redirect,https://www.pisamo.it/amministrazione-trasparente,
04407880758,PROMETEO S.R.L.,https://www.comunediguagnano.it,controllo_pubblico,NO,,,connessione_rifiutata
07645021218,PRIMA VERA S.R.L.,https://www.primaverata.it,controllo_pubblico,SI,redirect,https://www.primaverata.it/amministrazione-trasparente,
00298120452,PROGETTO CARRARA S.R.L.,https://www.progettocarraraspa.it,controllo_pubblico,SI,link_in_homepage,https://www.progettocarraraspa.it/amministrazione-trasparente.html,
01670300308,PADOVA ATTIVA S.R.L.,https://www.padovattiva.it,controllo_pubblico,NO,,,
02239280023,PREALPI  GAS S.R.L.,https://www.prealpigas.it,controllo_pubblico,SI,redirect,https://www.prealpigas.it/amministrazione-trasparente,
02157030400,PATRIMONIO MOBILITA' PROVINCIA DI RIMINI - P.M.R. SRL CONSORTILE,https://www.pmrimini.it,controllo_pubblico,NO,,,timeout
01626270597,PROGETTO AMBIENTE S.P.A.,https://www.progettoambientespa.it,controllo_pubblico,SI,link_in_homepage,http://patrasparente.it/trasparenza.php?pa=29,
05040110487,PUBLIACQUA S.P.A.,https://www.publiacqua.it,controllo_pubblico,SI,link_in_homepage,https://www.publiacqua.it/societa-trasparente,
03475190272,PIAVE SERVIZI S.P.A.,https://www.piaveservizi.eu,controllo_pubblico,NO,,,
01710090091,PONENTE ACQUE SOCIETA' CONSORTILE PER AZIONI IN LIQUIDAZIONE,https://www.ponenteacque.it,controllo_pubblico,SI,redirect,https://www.ponenteacque.it/amministrazione-trasparente,
00771600509,PORT AUTHORITY DI PISA S.R.L.,https://www.navicelli.it,controllo_pubblico,NO,,,
02915750547,PUNTOZERO S.C.A R.L.,https://puntozeroscarl.it,controllo_pubblico,SI,link_in_homepage,https://puntozeroscarl.it/trasparenza/societa-trasparente/,
01751950732,PUGLIA SVILUPPO S.P.A.,https://www.pugliasviluppo.eu/it,controllo_pubblico,SI,redirect,https://www.pugliasviluppo.eu/it/amministrazione-trasparente,
02448800926,PARKAR S.R.L.,https://www.parkar.it,controllo_pubblico,NO,,,
02180280394,RAVENNA ENTRATE S.P.A.,http://www.ravennaentrate.com,controllo_pubblico,SI,redirect,http://www.ravennaentrate.com/amministrazione-trasparente,
02884880846,RIBERAMBIENTE S.R.L.,https://www.riberambientesrl.it,controllo_pubblico,NO,,,connessione_rifiutata
02200370167,"REALIZZAZIONE E  GESTIONE SERVIZI PUBBLICI LOCALI S.P.A., PER BREVITA' 'COGEIDE S.P.A.'",https://www.cogeide.it,controllo_pubblico,SI,link_in_homepage,https://www.cogeide.it/amministrazione-trasparente/,
01323720399,RAVENNA FARMACIE S.R.L.,https://www.farmacieravenna.com,controllo_pubblico,SI,link_in_homepage,https://trasparenza.ravennaholdingspa.it/page/252/articolazione-degli-uffici-e-organigramma,
02591470824,RISANAMENTO E SVILUPPO ATTIVITA' INDUSTRIALI SICILIANE RESAIS S. P.A. IN LIQUIDAZIONE,https://www.resaispa.it,controllo_pubblico,SI,link_in_homepage,https://www.resaispa.it/w/amministrazione-trasparente/,
07926631008,"RETE AUTOSTRADE MEDITERRANEE PER LA LOGISTICA, LE INFRASTRUTTURE ED I TRASPORTI SOCIETA' PER AZIONI - IN BREVE RAM LOGISTICA INFRASTRUTTURE E TRASPORTI S.P.A.",https://www.ramspa.it,controllo_pubblico,SI,link_in_homepage,https://www.ramspa.it/societa-trasparente,
03266890924,POLISOLIDALE FONDAZIONE DI PARTECIPAZIONE ONLUS,http://polisolidale.it,controllo_pubblico,SI,redirect,http://polisolidale.it/amministrazione-trasparente,
02995940844,PLATANI MAGAZZOLO AMBIENTE S.R.L.,https://www.platanimagazzoloambiente.it,controllo_pubblico,NO,,,timeout
07555981005,QUADRILATERO MARCHE - UMBRIA SOCIETA' PER AZIONI                 IN BREVE 'QUADRILATERO MARCHE-UMBRIA S.P.A.',https://www.quadrilaterospa.it,controllo_pubblico,SI,link_in_homepage,https://www.quadrilaterospa.it/amministrazione-trasparente/,
01631280466,PLURISERVIZI CAMAIORE S.P.A.,http://www.pluriservizicamaiorespa.it,controllo_pubblico,NO,,,
01680870498,PORTO IMMOBILIARE S.R.L.,https://www.portoimmobiliare.it,controllo_pubblico,NO,,,
04733350484,QUALITA' E SERVIZI S.P.A.,https://www.qualitaeservizi.com,controllo_pubblico,SI,link_in_homepage,https://www.qualitaeservizi.com/amministrazione-trasparente/,
05058230961,RICERCA SUL SISTEMA ENERGETICO - RSE S.P.A.,https://www.rse-web.it,controllo_pubblico,SI,link_in_homepage,https://www.rse-web.it/societa-trasparente/,
01522960671,RUZZO RETI S.P.A.,https://www.ruzzo.it,controllo_pubblico,SI,link_in_homepage,società trasparente,
04906911005,RISORSE PER ROMA S.P.A.,https://www.risorseperroma.it,controllo_pubblico,SI,link_in_homepage,https://trasparenza.risorseperroma.it/,
08507160011,S.A.A.P.A. S.P.A. IN LIQUIDAZIONE,https://ospedalesettimo.it,controllo_pubblico,SI,link_in_homepage,https://ospedalesettimo.it/amministrazione-trasparente-2/,
92006600669,S.A.C.A S.P.A.-SERVIZI AMBIENTALI CENTRO ABRUZZO,https://www.sacaservizi.com,controllo_pubblico,SI,redirect,https://www.sacaservizi.com/amministrazione-trasparente,
06806680010,R.S.A. SRL - SOCIETA' PER IL RISANAMENTO E LO SVILUPPO AMBIENTALEDELL'EX MINIERA DI AMIANTO DI BALANGERO E CORIO,https://www.rsa-srl.it,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
01639410685,PROVINCIA E AMBIENTE S.R.L.,https://www.provinciambiente.eu,controllo_pubblico,NO,,,timeout
10735431008,ROMA SERVIZI PER LA MOBILITA' S.R.L.,https://www.romamobilita.it,controllo_pubblico,SI,redirect,https://www.romamobilita.it/amministrazione-trasparente,
01567890080,RIVIERACQUA S.P.A.,https://www.rivieracqua.it,controllo_pubblico,SI,redirect,https://www.rivieracqua.it/amministrazione-trasparente,
01098200494,R.E.A. ROSIGNANO ENERGIA AMBIENTE S.P.A.,https://www.reaspa.it,controllo_pubblico,SI,link_in_homepage,https://reaspa.portaletrasparenza.net/it/trasparenza/bandi-di-gara-e-contratti.html,
02132350022,S.E.A.B. SOCIETA' ECOLOGICA AREA BIELLESE S.P.A.,https://www.seab.biella.it,controllo_pubblico,SI,link_in_homepage,https://www.seab.biella.it/societa-trasparente/bandi-gara-contratti/atti-distinti-procedura/,
01531780664,S.E.D. SERVIZI ELABORAZIONE DATI S.P.A. CON SOCIO UNICO,https://www.sedaq.it,controllo_pubblico,SI,link_in_homepage,https://www.pa33.it/trasparenza/sedaq,
01995820857,S.R.R. SERVIZI ED IMPIANTI S.R.L.,https://www.srrserviziedimpianti.it,controllo_pubblico,NO,,,connessione_rifiutata
03500970755,S.G.M. SOCIETA' GESTIONE MOBILITA' LECCE S.P.A.,https://www.sgmlecce.it,controllo_pubblico,SI,link_in_homepage,https://www.sgmlecce.it/amministrazione-trasparente,
03151460171,S.P.A. IMMOBILIARE - FIERA DI BRESCIA,https://www.immobiliarefiera.it,controllo_pubblico,SI,link_in_homepage,https://www.immobiliarefiera.it/home/amministrazione-trasparente/,
94005970028,S.I.I. - S.P.A. - SERVIZIO IDRICO INTEGRATO DEL BIELLESE E       VERCELLESE SIGLABILE 'S.I.I. - S.P.A.',https://www.siispa.it,controllo_pubblico,SI,link_in_homepage,https://siispa.portaletrasparenza.net,
01029990098,S.A.T. SERVIZI AMBIENTALI TERRITORIALI S.P.A.                    IN SIGLA 'S.A.T. S.P.A.',https://www.satservizi.org,controllo_pubblico,SI,link_in_homepage,https://atsat.diaphanum.it/amministrazione-trasparente,
01250250550,S.I.I. SOCIETA' CONSORTILE PER AZIONI,https://www.siiato2.it,controllo_pubblico,SI,link_in_homepage,https://www.siiato2.it/sii-trasparente,
01544690884,S.R.R. SOCIETA' PER LA REGOLAMENTAZIONE DEL SERVIZIO DI GESTIONERIFIUTI A.T.O. 7 - RAGUSA SOCIETA' CONSORTILE PER AZIONI,https://www.srrato7ragusa.it,controllo_pubblico,SI,link_in_homepage,https://www.srrato7ragusa.it/wp-content/plugins/amministrazione-trasparente/includes/css/at-sezioni-block-style.min.css?ver=1756471385,
00337870406,ROMAGNA ACQUE - SOCIETA' DELLE FONTI S.P.A.,https://www.romagnacque.it,controllo_pubblico,SI,link_in_homepage,http://societatrasparente.romagnacque.it/,
02430390217,SAIM - SUEDTIROL ALTO ADIGE INFORMATICA MEDICA SRL IN LIQUIDAZIONE % SAIM - SUEDTIROL ALTO ADIGE INFORMATIK UND MEDIZIN GMBH IN LIQUIDATION,https://www.saim.bz.it,controllo_pubblico,NO,,,connessione_rifiutata
05344250484,PUBLICASA S.P.A.,https://www.publicasaspa.it,controllo_pubblico,NO,,,
01090950443,S.T.E.A.T. (SOCIETA' TRASPORTI ETE - ASO - TENNA) PUBBLICI       TRASPORTI - SOCIETA' PER AZIONI,https://www.steat.it,controllo_pubblico,SI,link_in_homepage,https://steat.portaletrasparenza.net/,
02347450062,RETI S.R.L.,https://www.retisrl.it,controllo_pubblico,NO,,,timeout
07064871218,ROCCA SERVIZI S.R.L.- SOCIETA' UNIPERSONALE,https://roccaservizi.it,controllo_pubblico,NO,,,timeout
02996810046,S.T.R. SOCIETA' TRATTAMENTO RIFIUTI S.R.L.,https://strweb.biz,controllo_pubblico,SI,link_in_homepage,http://www.servizipubblicaamministrazione.it/cms/trasparenza/home/tabid/20789/default.aspx?portale=10160,
01227990866,SAES - SOCIETA' AMBIENTE E SERVIZI SOCIETA' A RESPONSABILITA'    LIMITATA,https://www.saes-rc.it,controllo_pubblico,SI,link_in_homepage,https://www.saes-rc.it/amministrazione-trasparente,
03306830658,SALERNO PULITA - S.P.A.,https://www.salernopulita.it,controllo_pubblico,SI,link_in_homepage,https://www.salernopulita.it/trasparenza/,
